Feature,Importance,Importance Percentage,Contribution Range,"Ground Truth Correlation (Y, X)","Prediction Correlation (Y_hat, X)","Total Contribution Correlation (Y_shap, X)","Total Contribution Spearman Correlation (Y_shap, X)","Pure Main Effect Correlation (Y_pure, X)"
num__온실가스직접외부비용_백만USD,6.1019959546703046e-05,0.09767972681348164,0.00017689612183706085,-0.04461344169253812,-0.0017929194274992927,0.051678522707601114,0.3270538185280066,0.18251170829436164
num__연간급여총액,5.8837585487773924e-05,0.09418621905856632,0.00019568376867613708,0.012372560592621764,-0.0005553467993501532,-0.008761208998579389,-0.11004476942386257,0.07412809554596173
cat__KSIC세분류_11차_C29270.반도체_및_디스플레이_제조용_기계_제조업,5.7055083357241636e-05,0.09133281957340966,0.00034329451981773016,-0.06775702443721275,0.02310948087456921,0.011072638388756032,-0.03950499357744941,-0.6440361743000861
cat__KSIC중분류_11차_C31000.기타_운송장비_제조업,5.461961198354948e-05,0.08743415788612642,0.005589406959649897,0.08394807848580543,-0.05128432762380169,-0.6249295937753337,-0.8674315443659284,-0.6646808222035928
indicator__배출권_참여여부,5.403210314830703e-05,0.08649368360601703,0.00015735173250572805,0.00422105756189626,0.019875917021175537,-0.0918181968198226,0.02791653318631057,-0.05474717194114053
cat__KSIC소분류_11차_C26100.반도체_제조업,5.355949989925774e-05,0.08573714825920209,0.00010892934283496863,-0.02359992845483617,-0.02516580116625517,-0.6365204759814018,-0.2556797378143799,-0.849825918089233
missing__missingindicator_재고자산계_연결,5.2743793421541405e-05,0.08443137902409903,0.00013413964221004442,0.00044403847047590824,-0.0013544292192950761,0.7344832644508827,0.2158496578324642,0.8832331044486451
num__판매비와관리비_연결,4.877994982944476e-05,0.07808612474855288,9.82475424823875e-05,0.019765103570774895,0.01007455662168986,0.24833313616036565,0.18782916993782672,0.6214311809836726
cat__NICS산업분류_N45100.소프트웨어_및_IT서비스,4.7853399313064504e-05,0.0766029182372532,0.006983427582653752,-0.023837288290994522,-0.05196464819596038,0.011157455226053511,0.5040896209019259,-0.6556634225214566
missing__missingindicator_매입채무회전율,4.749159840864257e-05,0.0760237534235211,0.002569488513409548,0.016072091620597473,-0.04285800469044226,-0.7037245029745783,-0.6451797304777261,-0.8329704786589414
num__fe_배출권_잠재탄소비용_원__diff1,4.7413483356936936e-05,0.07589870816017925,0.00016586044312902424,-0.016599995879983783,-0.012592023111708471,0.3347534510999122,-0.0021545098554415524,0.6253646723355729
num__fe_signed_log1p_기부금_원__diff1,4.671229349289499e-05,0.0747762551976928,0.001015371649010879,0.01367577454487513,-0.031969868229681446,-0.35544096890516463,-0.230852427921298,-0.25634328631833725
cat__KSIC대분류_11차_J00000.정보통신업(58~63),3.9711135887490604e-05,0.0635689196413555,9.473353167613086e-05,0.019543585610860132,-0.05335665149395633,-0.4458944785086703,-0.3104792550250074,0.3981043151030461
cat__KSIC대분류_11차_N00000.사업시설_관리__사업_지원_및_임대_서비스업(74~76),3.956184100256579e-05,0.06332993089599351,0.0034701386250821993,-0.007640443196045836,-0.04148566371505548,-0.7777622729939226,-0.9999386737743761,-0.9766815699087602
cat__Trucost산업_Hotels__Restaurants_and_Leisure,3.929541110140832e-05,0.06290343438315846,0.003969714371123843,0.0017892572041537363,-0.05471923503620754,-0.8530638659516683,-0.7806538657903264,-0.9374651624578192
cat__주식업종_QGS16P.기계·장비,3.793308354230158e-05,0.06072264329787145,0.0017397115606188817,-0.042857249758535096,0.018407357036302825,-0.3900745254694537,-0.16629504072306245,-0.6919436281283643
cat__NICS산업분류_N35202.제약,3.700914199633934e-05,0.059243613182616416,0.0010305584408308313,0.012084815865385144,0.006707545799612753,-0.5952210236463139,-0.6072435694674623,-0.7976399145636213
cat__KSIC소분류_11차_C29200.특수_목적용_기계_제조업,3.586842468314037e-05,0.057417572058492065,0.0011449022816789997,-0.0325561499443365,0.021943592896495397,-0.7695007502832443,-0.7748125603188342,0.3859610969340469
cat__KSIC소분류_11차_C21100.기초_의약_물질_제조업,3.4553371720100636e-05,0.055312457352923214,0.0036676946095689444,0.029430480802484386,0.03244898728081194,0.9137313084058624,0.7520216068045309,0.9436240693589482
cat__KSIC소분류_11차_C27100.의료용_기기_제조업,3.4157391402694847e-05,0.05467857870870502,0.003840751538923036,0.0731703321159729,-0.00961358935645608,0.2727095567996152,0.4788700294178991,0.8339024377419973
cat__주식업종_QGS19P.운송장비·부품,3.207645956224934e-05,0.051347457954083436,0.0005403449666953874,0.05772344782628704,-0.00029805565232718877,-0.7761187852180494,-0.2764150606358594,-0.9272090829603544
cat__주식업종_QGS33P.제약,2.9430343168548755e-05,0.04711159925516835,0.0013408491222466974,-0.012071905652879198,-0.0007700791790564667,-0.4026831017758487,0.06566502181836952,-0.3445689353304287
cat__NICS산업분류_N20106.기계,2.8892291957251202e-05,0.04625029590915445,0.0010460482401796868,-0.03772248899100088,-0.02285664201236816,-0.4075772448887267,-0.32569336616151745,-0.8793312362864092
missing__missingindicator_KSIC대분류_EBITDA대매출액,2.8587138448020212e-05,0.045761811294623624,4.579163901986256e-05,,,,,
cat__Trucost산업_Chemicals,2.812357895333474e-05,0.045019753037963905,0.0004620234420818295,0.029376988598186167,0.03572887988335066,-0.26784269222753954,0.2906808044040834,0.30793477932024726
missing__missingindicator_종업원수증가율,2.765530387238101e-05,0.044270146149973225,0.0013668057330631616,-0.03586197704850917,0.028617807202084754,0.5467198203918112,0.5440857590775408,0.6802332549160457
missing__missingindicator_비유동부채계_연결,2.6214690048473525e-05,0.0419640357262961,5.437222720060819e-05,-0.02554822277946333,0.008126688279956319,0.47402821621100855,0.05240755625771035,0.7969424901984707
cat__KSIC중분류_11차_J59000.영상ㆍ오디오_기록물_제작_및_배급업,2.6059941047618708e-05,0.04171631612371937,0.004000200950809472,0.050810745195706705,0.08081940800282156,0.7041727140851098,0.669378388711533,0.7291777010670915
missing__missingindicator_유무형리스자산의증가_연결,2.487304528973696e-05,0.03981635332061008,2.487304528973696e-05,-0.02554822277946333,0.008126688279956319,0.013202143360467303,0.02291799824228735,0.0576498552444962
cat__KSIC중분류_11차_C20000.화학_물질_및_화학제품_제조업,2.477831669736805e-05,0.03966471338028959,4.801417573891784e-05,-0.001964819897155984,0.0066715313512876,-0.34780509045443647,-0.12156872840176251,-0.48776401544579245
missing__missingindicator_기말발행주식수_보통주,2.4532597388135065e-05,0.03927137003530908,3.074102186035142e-05,,,,,
num__fe_배출권_부족비율__diff1,2.403927066714382e-05,0.038481660902523876,0.00010740257218999262,-0.012060303158976785,-0.05236540891341001,0.47408892242718254,0.07282181811010277,-0.4152021927246068
num__기말시가총액,2.230154321191706e-05,0.03569993596590011,4.765178370467121e-05,0.07721076160722942,-0.05873068437220382,0.14281356350609012,-0.03513427374923944,0.6150847401441799
cat__Scope1자료출처_Value_summed_up_from_data_provided_in_Environmental/CSR,2.1555188550200314e-05,0.034505183953541574,0.0011870333688905057,0.028989248887350237,0.041621296386930226,-0.280937392516814,-0.1896426151479198,-0.7373685389335254
cat__NICS산업분류_N35101.헬스케어_장비와_용품,2.046534783779571e-05,0.03276058523783096,0.00144865335450595,0.04330488905897221,-0.08007450699514358,0.49789368998447064,0.3284486825334053,0.9040892170514239
missing__missingindicator_기말시가총액_보통주우선주,2.0313465451868735e-05,0.03251745446430477,3.932899848091743e-05,,,,,
cat__KSIC중분류_11차_J58000.출판업,1.7902005081151648e-05,0.028657229187477144,0.0010049712872787495,0.03590794087624858,-0.08060906421869794,-0.15402060631017414,0.11262131174175552,-0.8749836144643969
num__fe_signed_log1p_기부금_원,1.7357051605914546e-05,0.027784876813226948,0.000699517357228916,0.015892487054016927,-0.022791742489971557,0.10795123379402176,-0.24768129658234989,0.32512808831581513
cat__Trucost산업_Household_Durables,1.6397528336737484e-05,0.02624888807281064,0.0012585102998446018,-0.06540677964256246,-0.010708945331451376,-0.8701353439212052,-0.8958880162958754,-0.8870686146854154
missing__missingindicator_매출원가_연결,1.6000131489847974e-05,0.0256127418719762,4.634437030451623e-05,-0.016211020599697857,-0.027856749492345588,0.44571499725972064,-0.07422630880902506,0.4467545901270609
missing__missingindicator_자산총계_연결,1.5899503792657807e-05,0.02545165874369451,3.041439983429894e-05,-0.02554822277946333,0.008126688279956319,0.652797808989317,0.16352165486927805,0.9837401025076188
missing__missingindicator_평균시가총액_보통주우선주,1.5833266150392895e-05,0.025345626637982385,3.930323987944824e-05,-0.06517248018379063,-0.017243236494561456,0.9976719938423887,0.07084719797243785,-0.9580561524012611
cat__KSIC세분류_11차_C27190.기타_의료용_기기_제조업,1.543496406147198e-05,0.024708031340901656,0.0026537638019601293,0.09311133970412254,-0.01648314766427769,-0.17984784589598088,0.21124879796616228,-0.3284960647666098
missing__missingindicator_재고자산회전율2,1.4936084746249949e-05,0.0239094337084911,0.0013101080048853527,0.01521336478675523,-0.006230410852590586,0.6666542516290733,0.6875710859146331,0.5993121616539656
num__배출권_추가할당량,1.4878106910340238e-05,0.02381662376212326,4.6118224243884584e-05,0.06862511948416453,0.05527556010626023,0.18237362388100925,0.17178696614862785,-0.12007504882969341
cat__기부금_출처_xml_table,1.461800109105983e-05,0.02340025073338565,0.0005793280155800555,-0.0441906978779222,-0.08290703242837325,0.1901586260272377,0.20985820267438618,-0.07433335911739093
cat__주식업종_QGS18P.의료·정밀기기,1.4257065681093242e-05,0.022822471388647406,0.0008518147941481403,0.011614597014837132,-0.013513617079758056,-0.756306530086352,-0.7601969986640933,-0.8726312280220284
missing__missingindicator_fe_재고자산비중,1.3516312096059746e-05,0.021636685485810166,8.29611187596064e-05,0.00044403847047590824,-0.0013544292192950761,0.43106207532677676,0.004954743272081681,0.3332431213375089
cat__KSIC중분류_11차_J62000.컴퓨터_프로그래밍__시스템_통합_및_관리업,1.2817308441944336e-05,0.02051773217147111,0.0019674568458384555,-0.04740474484155573,-0.0415906977890832,0.06472045978249612,-0.0032658814487057054,-0.35106249855868693
cat__Trucost산업_Biotechnology,1.1744639554936432e-05,0.018800621825567663,0.0024884765518390847,-0.052560383516128455,-0.023013301883130374,0.24062265102322916,0.2504143434770569,0.05901854037345505
missing__missingindicator_기말종가,1.0955110198971966e-05,0.017536756487492394,1.0955110198971966e-05,,,,,
missing__missingindicator_당기순이익지배기업지분_연결,9.222325330862902e-06,0.014762943561348406,1.3368386154032143e-05,-0.02554822277946333,0.008126688279956319,-0.10283255143318715,-0.10009798206496504,0.021816895055619286
missing__missingindicator_fe_자본집약도,8.98135847349947e-06,0.014377207861534508,1.3672002602302404e-05,-0.02554822277946333,0.008126688279956319,0.001097664345301917,0.0012562405960874121,0.00778327812231213
cat__KSIC중분류_11차_J63000.정보서비스업,8.562510666123041e-06,0.013706723323280403,0.0010514763097999094,-0.009396639520806138,-0.0416066323584557,0.8800499859801291,0.8465137022367772,0.9287756493288974
num__재고자산회전율2,8.106692718657299e-06,0.012977057605441667,1.6261858434023442e-05,0.006096788726529344,0.009154581339022113,-0.0444582224402295,-0.34441781064894067,0.012971458014506226
missing__missingindicator_매입채무_연결,7.721313556552158e-06,0.012360149112652076,2.3584793390128616e-05,0.00435315338971936,-0.030258768478803037,-0.06677068267443372,-0.07080794628000908,0.18013772638726594
cat__KSIC소분류_11차_C21300.의료용품_및_기타_의약_관련제품_제조업,6.604488949158693e-06,0.010572355030860327,0.0013517187382611458,-0.08897914065303474,-0.06544576096225446,0.36073970833439184,0.002224629724341745,-0.0851826526223929
cat__Trucost산업_Health_Care_Equipment_and_Supplies,6.033168446367542e-06,0.009657794761562411,0.0004942996936781745,0.06510606341808295,-0.029413585366539752,-0.015620150064459238,0.059638592429442264,0.5809740524965139
cat__Scope2사업장간접자료출처_Exact_Value_from_Environmental/CSR,5.89614223044515e-06,0.009438445495567894,0.0009050578323733305,0.0072501800035704,-0.00103203198161809,0.6865902452552538,0.8951552400152109,0.5310226388350165
missing__missingindicator_변동성,5.495450152503224e-06,0.00879702434418648,9.24128756897148e-06,-0.05795594693264499,-0.030834572328148003,-0.47428328470424314,-0.10751770976790942,0.9619937656961889
missing__missingindicator_유동부채계_연결,5.2909019323065245e-06,0.008469586987337609,5.2909019323065245e-06,-0.02554822277946333,0.008126688279956319,-0.01064724968183023,-0.017214402677581554,0.03211543481788795
missing__missingindicator_지배구조등급,5.2151993216962975e-06,0.008348403519200192,1.3239510932516754e-05,-0.0019169634457616015,0.0017929195088611813,-0.12819753464665506,-0.18174147758386996,0.03709273568555173
cat__NICS산업분류_N45203.전자장비와_기기__부품,4.683525924753967e-06,0.007497309671332692,0.0028756849177989353,0.03961382002767784,0.03792558874977878,-0.20337690252843546,-0.17382324967545948,-0.20302729065195974
missing__missingindicator_Scope3협력사간접배출량_tCO2e,4.135460909452685e-06,0.006619976395985603,7.950335278391052e-06,-0.02554822277946333,0.008126688279956319,-0.034348151185440004,-0.024126436443702794,-0.004821773539421929
num__유동자산계_연결,7.834977629651026e-07,0.0012542100652628225,5.3770776248711626e-05,0.012031032170125156,0.0029340376684935505,-0.03177090151011107,-0.05886064047361246,-0.03177090151011124
cat__KSIC세분류_11차_C22290.기타_플라스틱_제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C23120.산업용_유리_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C20200.합성고무_및_플라스틱_물질_제조업,0.0,0.0,0.0,0.02150229326658928,0.02750684399601556,,,
cat__KSIC세분류_11차_C13100.방적_및_가공사_제조업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_S96900.그_외_기타_개인_서비스업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C22240.기계장비_조립용_플라스틱제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C20130.무기_안료__염료__유연제_및_기타_착색제_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C13990.그_외_기타_섬유제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C20120.기초_무기화학_물질_제조업,0.0,0.0,0.0,0.00944853404611493,-0.032837610255909706,,,
cat__KSIC세분류_11차_C14110.겉옷_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C20110.기초_유기화학_물질_제조업,0.0,0.0,0.0,0.06008064871069061,0.0601116413484752,,,
cat__KSIC세분류_11차_C14120.속옷_및_잠옷_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C14190.기타_봉제의복_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C19210.원유_정제처리업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C17220.종이_포대__판지_상자_및_종이_용기_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C15110.모피_및_가죽_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C15220.신발_부분품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C17210.골판지_및_골판지_가공제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C16210.박판__합판_및_강화_목제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C17100.펄프__종이_및_판지_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_A03110.해수면_어업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C24130.철강관_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C24120.철강_압연__압출_및_연신제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C24110.제철__제강_및_합금철_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C23990.그_외_기타_비금속_광물제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C23320.콘크리트__레미콘_및_기타_시멘트__플라스터_제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C23310.시멘트__석회_및_플라스터_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C23220.비내화_일반_도자기_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C23210.내화_요업제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C24210.비철금속_제련__정련_및_합금_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C28200.일차전지_및_이차전지_제조업,0.0,0.0,0.0,0.05115426801261889,0.04135931159551655,,,
cat__KSIC세분류_11차_C28120.전기_공급_및_제어장치_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C28110.전동기__발전기_및_전기_변환장치_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C27300.사진장비_및_광학기기_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C27210.측정__시험__항해__제어_및_기타_정밀_기기_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C27110.방사선_장치_및_전기식_진단_기기_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C26520.오디오__스피커_및_기타_음향_기기_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C26510.텔레비전__비디오_및_기타_영상_기기_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C26420.방송_및_무선_통신장비_제조업,0.0,0.0,0.0,0.07352390221917977,0.030551452657804856,,,
cat__KSIC세분류_11차_C28300.절연선_및_케이블_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C22230.포장용_플라스틱제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C22220.건축용_플라스틱제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C22210.1차_플라스틱제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C22190.기타_고무제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C22110.고무_타이어_및_튜브_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C21300.의료용품_및_기타_의약_관련제품_제조업,0.0,0.0,0.0,-0.08897914065303474,-0.06544576096225446,,,-0.4131941885872308
cat__KSIC세분류_11차_C21230.동물용_의약품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C21210.완제_의약품_제조업,0.0,0.0,0.0,0.046804594437109166,-0.005986808254030672,,,
cat__KSIC세분류_11차_C24190.기타_1차_철강_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C20490.그_외_기타_화학제품_제조업,0.0,0.0,0.0,-0.03380232672635442,-0.03136255799027151,,,
cat__KSIC세분류_11차_C20420.세제__화장품_및_광택제_제조업,0.0,0.0,0.0,-0.03903097312696412,-0.04889329465708726,,,
cat__KSIC세분류_11차_C20410.잉크__페인트__코팅제_및_유사제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C26110.전자집적회로_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C25990.그_외_기타_금속_가공제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C25930.날붙이__수공구_및_일반_철물_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C25200.무기_및_총포탄_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C25110.구조용_금속제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C24220.비철금속_압연__압출_및_연신제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C20500.화학섬유_제조업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_G46800.상품_종합_도매업,0.0,0.0,0.0,0.0248140937385702,0.07216957779918869,,,
cat__KSIC소분류_11차_G46700.기타_전문_도매업,0.0,0.0,0.0,-0.021378072497660758,0.010453279659659507,,,
cat__KSIC소분류_11차_G46500.기계장비_및_관련_물품_도매업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_G46400.생활용품_도매업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_G46300.음ㆍ식료품_및_담배_도매업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_G46100.상품_중개업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_G45100.자동차_판매업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_F42400.실내건축_및_건축마무리_공사업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_F42300.전기_및_통신_공사업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_N74100.사업시설_유지ㆍ관리_서비스업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_F42100.기반조성_및_시설물_축조관련_전문공사업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_F41200.토목_건설업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_F41100.건물_건설업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_J63900.기타_정보_서비스업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_J63100.자료_처리__호스팅__포털_및_기타_인터넷_정보_매개_서비스업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_J62000.컴퓨터_프로그래밍__시스템_통합_및_관리업,0.0,0.0,0.0,-0.04740474484155573,-0.0415906977890832,,,
cat__KSIC소분류_11차_J61200.전기_통신업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_J60200.텔레비전_방송업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_J59200.오디오물_출판_및_원판_녹음업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_F42200.건물설비_설치_공사업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_C24200.1차_비철금속_제조업,0.0,0.0,0.0,-0.00931595508679815,0.02705394389922049,,,
cat__KSIC소분류_11차_C24100.1차_철강_제조업,0.0,0.0,0.0,-0.01961466722816856,-0.009249874279686484,,,
cat__KSIC소분류_11차_E38200.폐기물_처리업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_D35300.증기__냉ㆍ온수_및_공기_조절_공급업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_D35200.연료용_가스_제조_및_배관공급업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_D35100.전기업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_C33900.그_외_기타_제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_C33200.악기_제조업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_C32000.가구_제조업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_G47100.종합_소매업,0.0,0.0,0.0,0.010402413511893633,0.009786845569248772,,,
cat__KSIC소분류_11차_C31300.항공기__우주선_및_부품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_C31100.선박_및_보트_건조업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_C30400.자동차_재제조_부품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_C30300.자동차_신품_부품_제조업,0.0,0.0,0.0,0.006414475769227522,0.001242421979296899,,,
cat__KSIC소분류_11차_C30100.자동차용_엔진_및_자동차_제조업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_C29100.일반_목적용_기계_제조업,0.0,0.0,0.0,-0.015594364475158,-0.01590494079327063,,,
cat__KSIC소분류_11차_C28900.기타_전기장비_제조업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_G47400.섬유__의복__신발_및_가죽제품_소매업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_G47200.음ㆍ식료품_및_담배_소매업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_C31900.그_외_기타_운송장비_제조업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_M73200.전문_디자인업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_M72100.건축_기술__엔지니어링_및_관련_기술_서비스업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_M71300.광고업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_M70100.자연과학_및_공학_연구개발업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_L68100.부동산_임대_및_공급업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C12000.담배_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C11200.비알코올_음료_및_얼음_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C11120.증류주_및_합성주_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C10900.동물용_사료_및_조제식품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_J59100.영화__비디오물__방송_프로그램_제작_및_배급업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C10830.조미료_및_식품_첨가물_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C10820.면류__마카로니_및_유사_식품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C10810.설탕_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C10600.떡__빵_및_과자류_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C10520.전분제품_및_당류_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C10510.곡물_가공품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C10420.낙농제품_및_식용_빙과류_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C10210.수산동물_가공_및_저장_처리업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C10110.도축업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C10890.기타_식료품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_J58200.소프트웨어_개발_및_공급업,0.0,0.0,0.0,0.026870990473889758,-0.08085791450223259,,,
cat__KSIC소분류_11차_J58100.서적__잡지_및_기타_인쇄물_출판업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_I56100.음식점업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_I55100.일반_및_생활_숙박시설_운영업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_H52900.기타_운송관련_서비스업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_H51100.항공_여객_운송업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_H50100.해상_운송업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_H49300.도로_화물_운송업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_G47900.무점포_소매업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_M73900.그_외_기타_전문__과학_및_기술_서비스업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_P85600.기타_교육기관,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_P85500.일반_교습학원,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_N76300.산업용_기계_및_장비_임대업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_N76200.개인_및_가정용품_임대업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_N75900.기타_사업_지원_서비스업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_N75300.경비__경호_및_탐정업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_N75200.여행사_및_기타_여행_보조_서비스업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C26410.유선_통신장비_제조업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_Missing,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_R91200.유원지_및_기타_오락관련_서비스업,0.0,0.0,0.0,,,,,
cat__Scope1자료출처_Value_derived_from_data_provided_in_Annual_Report/10K/Financial_Accounts_Disclosure,0.0,0.0,0.0,,,,,
cat__Scope1자료출처_Missing,0.0,0.0,0.0,-0.02554822277946333,0.008126688279956319,,,
